,"Time,s","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,",Fall
29426,294.26,-6.041,10.77,9.323,-0.3949,-0.5378,-0.4578,0.0
29427,294.27,-11.28,8.303,9.703,-0.3947,-0.5378,-0.4577,0.0
29428,294.28,-20.54,-3.366,2.854,-0.3945,-0.5379,-0.4577,0.0
29429,294.29,-12.89,0.0,1.522,-0.3944,-0.5379,-0.4576,0.0
29430,294.3,-2.014,2.917,10.27,-0.3942,-0.5381,-0.4574,0.0
29431,294.31,-7.249,-5.835,3.996,-0.3941,-0.5381,-0.4572,0.0
29432,294.32,-2.819,0.4488,5.327,-0.3938,-0.5382,-0.4572,0.0
29433,294.33,-0.4027,0.0,7.23,-0.3936,-0.5382,-0.4572,0.0
29434,294.34,5.235,6.284,11.8,-0.3934,-0.5382,-0.4572,0.0
29435,294.35,7.651,10.77,10.27,-0.3932,-0.5383,-0.4571,0.0
29436,294.36,3.222,8.752,1.903,-0.3931,-0.5383,-0.4571,0.0
29437,294.37,4.43,16.61,0.0,-0.393,-0.5384,-0.4571,0.0
29438,294.38,-6.443,8.303,11.23,-0.3929,-0.5384,-0.457,0.0
29439,294.39,-11.28,2.917,6.849,-0.3928,-0.5384,-0.457,0.0
29440,294.4,-18.12,3.815,4.947,-0.3928,-0.5384,-0.457,0.0
29441,294.41,-12.08,2.02,0.5708,-0.3927,-0.5384,-0.4569,0.0
29442,294.42,-6.443,0.0,8.752,-0.3926,-0.5383,-0.457,0.0
29443,294.43,-7.651,-0.4488,0.9513,-0.3925,-0.5383,-0.457,0.0
29444,294.44,-3.222,-2.917,6.849,-0.3924,-0.5383,-0.4571,0.0
29445,294.45,7.651,2.02,0.5708,-0.3924,-0.5383,-0.4571,0.0
29446,294.46,9.665,2.469,-0.5708,-0.3923,-0.5383,-0.4571,0.0
29447,294.47,9.262,3.366,0.5708,-0.3922,-0.5383,-0.4571,0.0
29448,294.48,6.443,-0.8977,-3.996,-0.3922,-0.5382,-0.4572,0.0
29449,294.49,4.027,-4.937,5.327,-0.3922,-0.5382,-0.4571,0.0
29450,294.5,-4.43,-8.303,1.522,-0.3922,-0.5381,-0.4572,0.0
29451,294.51,-2.819,-2.917,-0.5708,-0.3921,-0.5381,-0.4572,0.0
29452,294.52,-8.859,-3.815,3.996,-0.3921,-0.5381,-0.4572,0.0
29453,294.53,-2.819,-2.917,8.372,-0.392,-0.5381,-0.4572,0.0
29454,294.54,-4.027,0.4488,7.23,-0.3919,-0.5382,-0.4572,0.0
29455,294.55,-8.457,-0.4488,8.752,-0.3919,-0.5382,-0.4572,0.0
29456,294.56,0.8054,7.855,12.75,-0.3919,-0.5381,-0.4572,0.0
29457,294.57,-1.611,1.571,12.75,-0.3918,-0.5381,-0.4572,0.0
29458,294.58,2.416,6.733,9.323,-0.3918,-0.5381,-0.4572,0.0
29459,294.59,-9.665,-0.8977,5.898,-0.3918,-0.5381,-0.4573,0.0
29460,294.6,-3.222,8.752,8.372,-0.3917,-0.538,-0.4574,0.0
29461,294.61,-15.3,-5.835,6.279,-0.3917,-0.5379,-0.4575,0.0
29462,294.62,-3.222,4.488,-2.854,-0.3917,-0.5379,-0.4576,0.0
29463,294.63,-2.014,2.917,3.996,-0.3917,-0.5378,-0.4576,0.0
29464,294.64,-2.416,-9.201,-2.473,-0.3918,-0.5378,-0.4576,0.0
29465,294.65,0.8054,-4.488,9.703,-0.3918,-0.5378,-0.4577,0.0
29466,294.66,11.28,2.917,1.522,-0.3919,-0.5378,-0.4577,0.0
29467,294.67,9.262,-4.488,-6.849,-0.3919,-0.5378,-0.4577,0.0
29468,294.68,3.222,-6.733,-3.425,-0.3919,-0.5377,-0.4577,0.0
29469,294.69,2.819,0.4488,0.0,-0.3919,-0.5378,-0.4577,0.0
29470,294.7,-4.832,3.815,0.5708,-0.3919,-0.5377,-0.4577,0.0
29471,294.71,-16.11,1.571,7.801,-0.3919,-0.5376,-0.4578,0.0
29472,294.72,-15.71,6.284,5.898,-0.3919,-0.5376,-0.4579,0.0
29473,294.73,-14.5,2.02,-3.996,-0.392,-0.5376,-0.4578,0.0
29474,294.74,-7.249,0.4488,4.947,-0.3921,-0.5376,-0.4578,0.0
29475,294.75,-3.222,-4.488,9.703,-0.3921,-0.5376,-0.4577,0.0
29476,294.76,6.443,-2.02,10.27,-0.3922,-0.5376,-0.4577,0.0
29477,294.77,10.87,-4.488,3.425,-0.3922,-0.5377,-0.4577,0.0
29478,294.78,12.08,-7.406,9.703,-0.3923,-0.5377,-0.4577,0.0
29479,294.79,7.249,-2.02,16.55,-0.3924,-0.5377,-0.4577,0.0
29480,294.8,4.832,-2.469,8.372,-0.3925,-0.5376,-0.4577,0.0
29481,294.81,-0.4027,-4.937,4.376,-0.3925,-0.5376,-0.4577,0.0
29482,294.82,-6.041,-4.937,16.17,-0.3926,-0.5376,-0.4578,0.0
29483,294.83,-6.846,-4.488,6.849,-0.3927,-0.5376,-0.4577,0.0
29484,294.84,-4.027,-3.815,13.7,-0.3926,-0.5377,-0.4577,0.0
29485,294.85,3.222,-4.488,6.849,-0.3927,-0.5377,-0.4576,0.0
29486,294.86,-0.8054,-1.571,12.75,-0.3926,-0.5378,-0.4575,0.0
29487,294.87,0.4027,-8.303,8.372,-0.3925,-0.5378,-0.4575,0.0
29488,294.88,12.08,6.733,7.23,-0.3925,-0.5379,-0.4575,0.0
29489,294.89,2.819,-2.02,0.9513,-0.3925,-0.5378,-0.4575,0.0
29490,294.9,8.457,4.488,2.854,-0.3925,-0.5378,-0.4575,0.0
29491,294.91,6.846,4.937,5.898,-0.3925,-0.5377,-0.4575,0.0
29492,294.92,3.222,3.366,2.854,-0.3925,-0.5377,-0.4574,0.0
29493,294.93,-2.819,3.366,-9.703,-0.3926,-0.5376,-0.4574,0.0
29494,294.94,-11.28,-0.8977,1.522,-0.3926,-0.5376,-0.4574,0.0
29495,294.95,-13.29,-1.571,9.323,-0.3927,-0.5376,-0.4574,0.0
29496,294.96,-10.87,2.469,6.849,-0.3927,-0.5377,-0.4573,0.0
29497,294.97,-6.846,-0.8977,0.0,-0.3927,-0.5378,-0.4572,0.0
29498,294.98,-0.4027,0.8977,12.18,-0.3927,-0.5379,-0.4571,0.0
29499,294.99,-4.43,-4.488,10.27,-0.3927,-0.5379,-0.4571,0.0
29500,295.0,-2.416,-5.386,20.93,-0.3927,-0.538,-0.457,0.0
29501,295.01,2.819,-2.02,17.12,-0.3927,-0.538,-0.457,0.0
29502,295.02,2.014,-0.8977,0.5708,-0.3927,-0.5381,-0.457,0.0
29503,295.03,2.819,0.0,3.425,-0.3926,-0.5382,-0.457,0.0
29504,295.04,-5.235,-5.386,7.801,-0.3927,-0.5382,-0.4569,0.0
29505,295.05,-0.8054,-13.69,6.279,-0.3927,-0.5382,-0.4568,0.0
29506,295.06,1.611,0.0,2.854,-0.3927,-0.5384,-0.4568,0.0
29507,295.07,-8.457,-4.937,3.996,-0.3927,-0.5384,-0.4566,0.0
29508,295.08,-8.457,3.815,5.327,-0.3927,-0.5385,-0.4565,0.0
29509,295.09,-6.443,5.835,3.425,-0.3927,-0.5387,-0.4563,0.0
29510,295.1,-9.665,-2.02,7.801,-0.3927,-0.5387,-0.4562,0.0
29511,295.11,-1.611,-2.469,0.0,-0.3927,-0.5388,-0.456,0.0
29512,295.12,-0.4027,-4.937,17.5,-0.3927,-0.5389,-0.4559,0.0
29513,295.13,4.43,-3.815,8.752,-0.3927,-0.539,-0.4558,0.0
29514,295.14,7.249,-1.571,11.23,-0.3927,-0.5391,-0.4556,0.0
29515,295.15,9.665,2.02,-4.376,-0.3926,-0.5392,-0.4555,0.0
29516,295.16,4.832,3.815,-2.473,-0.3926,-0.5393,-0.4555,0.0
29517,295.17,7.249,6.733,11.23,-0.3925,-0.5393,-0.4555,0.0
29518,295.18,4.832,16.16,6.279,-0.3925,-0.5393,-0.4554,0.0
29519,295.19,-3.222,11.22,8.752,-0.3925,-0.5393,-0.4554,0.0
29520,295.2,-4.027,11.22,-0.9513,-0.3925,-0.5393,-0.4554,0.0
29521,295.21,-4.832,9.874,16.17,-0.3925,-0.5393,-0.4554,0.0
29522,295.22,-4.027,5.386,25.31,-0.3925,-0.5394,-0.4553,0.0
29523,295.23,-8.457,-3.366,6.279,-0.3926,-0.5394,-0.4552,0.0
29524,295.24,2.416,-5.386,5.327,-0.3925,-0.5394,-0.4552,0.0
29525,295.25,0.0,-4.488,2.854,-0.3925,-0.5393,-0.4552,0.0
29526,295.26,0.4027,-6.284,-0.9513,-0.3925,-0.5393,-0.4552,0.0
29527,295.27,-4.027,-9.201,12.18,-0.3925,-0.5394,-0.4552,0.0
29528,295.28,-6.443,-3.815,12.18,-0.3925,-0.5394,-0.4552,0.0
29529,295.29,-4.027,-8.752,2.854,-0.3925,-0.5394,-0.4552,0.0
29530,295.3,2.819,-0.8977,7.801,-0.3925,-0.5394,-0.4552,0.0
29531,295.31,-11.28,-15.71,13.7,-0.3924,-0.5394,-0.4551,0.0
29532,295.32,-2.014,-8.752,1.522,-0.3923,-0.5395,-0.455,0.0
29533,295.33,9.262,-0.4488,0.9513,-0.3922,-0.5395,-0.455,0.0
29534,295.34,12.89,5.386,2.854,-0.3922,-0.5396,-0.4549,0.0
29535,295.35,4.43,-2.469,6.849,-0.392,-0.5397,-0.4548,0.0
29536,295.36,0.0,3.815,20.55,-0.3919,-0.5397,-0.4548,0.0
29537,295.37,-4.027,1.571,2.473,-0.3919,-0.5396,-0.4548,0.0
29538,295.38,-4.43,5.386,10.65,-0.3919,-0.5396,-0.4548,0.0
29539,295.39,-9.262,9.874,-2.473,-0.3918,-0.5396,-0.4548,0.0
29540,295.4,-20.94,1.571,4.376,-0.3917,-0.5396,-0.4548,0.0
29541,295.41,-12.89,7.406,6.279,-0.3917,-0.5396,-0.4547,0.0
29542,295.42,-0.8054,9.201,-0.5708,-0.3917,-0.5396,-0.4547,0.0
29543,295.43,-6.041,3.815,3.996,-0.3918,-0.5396,-0.4546,0.0
29544,295.44,1.611,3.815,13.13,-0.3917,-0.5396,-0.4546,0.0
29545,295.45,6.443,6.284,0.0,-0.3917,-0.5397,-0.4546,0.0
29546,295.46,1.611,0.8977,13.13,-0.3917,-0.5397,-0.4545,0.0
29547,295.47,-2.416,-2.469,6.279,-0.3918,-0.5398,-0.4545,0.0
29548,295.48,-6.443,2.917,-2.854,-0.3918,-0.5398,-0.4545,0.0
29549,295.49,-5.235,7.406,10.27,-0.3918,-0.5398,-0.4545,0.0
29550,295.5,-6.846,5.386,9.703,-0.3917,-0.5398,-0.4545,0.0
29551,295.51,-9.665,-2.02,8.372,-0.3918,-0.5398,-0.4546,0.0
29552,295.52,-2.819,5.386,3.996,-0.3918,-0.5398,-0.4545,0.0
29553,295.53,0.0,1.571,-2.854,-0.3918,-0.5398,-0.4545,0.0
29554,295.54,-1.611,-4.488,19.03,-0.3919,-0.5398,-0.4546,0.0
29555,295.55,0.8054,-4.488,8.752,-0.3919,-0.5398,-0.4545,0.0
29556,295.56,6.443,0.0,12.75,-0.3919,-0.5399,-0.4545,0.0
29557,295.57,11.68,0.0,7.801,-0.3919,-0.5398,-0.4546,0.0
29558,295.58,12.08,2.469,3.425,-0.392,-0.5398,-0.4545,0.0
29559,295.59,10.07,0.0,2.473,-0.392,-0.5398,-0.4545,0.0
29560,295.6,11.28,-9.874,-0.9513,-0.3919,-0.5398,-0.4545,0.0
29561,295.61,20.94,4.488,10.27,-0.3919,-0.5398,-0.4544,0.0
29562,295.62,13.69,2.469,1.522,-0.3919,-0.5398,-0.4544,0.0
29563,295.63,9.665,2.02,-7.23,-0.3917,-0.5398,-0.4544,0.0
29564,295.64,4.43,7.855,0.0,-0.3917,-0.5397,-0.4543,0.0
29565,295.65,-0.4027,13.69,3.425,-0.3917,-0.5396,-0.4543,0.0
29566,295.66,-6.443,9.201,0.0,-0.3916,-0.5394,-0.4543,0.0
29567,295.67,-12.08,6.284,10.65,-0.3916,-0.5393,-0.4543,0.0
29568,295.68,-19.73,2.917,12.18,-0.3916,-0.5393,-0.4542,0.0
29569,295.69,-13.29,12.12,-1.903,-0.3917,-0.5392,-0.4543,0.0
29570,295.7,-10.07,13.24,-2.854,-0.3917,-0.5391,-0.4543,0.0
29571,295.71,-7.651,9.201,-3.425,-0.3917,-0.539,-0.4543,0.0
29572,295.72,-0.4027,10.32,0.5708,-0.3918,-0.539,-0.4543,0.0
29573,295.73,10.87,24.91,-1.903,-0.3917,-0.5388,-0.4544,0.0
29574,295.74,3.222,18.18,0.9513,-0.3918,-0.5387,-0.4546,0.0
29575,295.75,-3.222,20.42,0.5708,-0.3919,-0.5387,-0.4547,0.0
29576,295.76,-12.89,13.69,-10.27,-0.3919,-0.5386,-0.4548,0.0
29577,295.77,-15.3,12.79,-0.5708,-0.392,-0.5385,-0.4549,0.0
29578,295.78,-20.54,3.366,0.9513,-0.3921,-0.5385,-0.455,0.0
29579,295.79,-15.71,8.303,8.752,-0.3923,-0.5385,-0.4551,0.0
29580,295.8,-13.69,0.4488,4.376,-0.3924,-0.5385,-0.4552,0.0
29581,295.81,0.0,1.571,7.23,-0.3925,-0.5385,-0.4554,0.0
29582,295.82,4.43,3.366,4.376,-0.3927,-0.5385,-0.4555,0.0
29583,295.83,16.11,8.303,-0.5708,-0.3928,-0.5384,-0.4556,0.0
29584,295.84,20.54,12.79,5.327,-0.393,-0.5384,-0.4557,0.0
29585,295.85,13.69,5.835,6.279,-0.393,-0.5383,-0.4559,0.0
29586,295.86,14.09,0.4488,1.522,-0.3931,-0.5382,-0.456,0.0
29587,295.87,0.0,-8.752,-0.5708,-0.3933,-0.5381,-0.4561,0.0
29588,295.88,-0.4027,-5.386,5.327,-0.3935,-0.538,-0.4563,0.0
29589,295.89,-3.222,-9.201,-1.522,-0.3935,-0.5379,-0.4564,0.0
29590,295.9,-1.611,-4.937,-1.522,-0.3936,-0.5379,-0.4565,0.0
29591,295.91,-0.8054,-2.917,-1.522,-0.3936,-0.5378,-0.4566,0.0
29592,295.92,2.819,-2.469,2.854,-0.3937,-0.5378,-0.4567,0.0
29593,295.93,6.443,1.571,13.13,-0.3938,-0.5377,-0.4568,0.0
29594,295.94,2.416,-2.02,19.03,-0.3938,-0.5377,-0.4568,0.0
29595,295.95,4.43,3.366,15.6,-0.3938,-0.5376,-0.4569,0.0
29596,295.96,-2.819,0.0,11.23,-0.3939,-0.5376,-0.4569,0.0
29597,295.97,-7.651,5.386,11.23,-0.3939,-0.5376,-0.4569,0.0
29598,295.98,-18.93,-2.469,7.801,-0.394,-0.5376,-0.457,0.0
29599,295.99,-18.12,2.02,9.323,-0.3942,-0.5376,-0.457,0.0
29600,296.0,-23.76,0.8977,8.372,-0.3943,-0.5376,-0.4571,0.0
29601,296.01,-13.69,3.815,13.13,-0.3944,-0.5376,-0.4572,0.0
29602,296.02,-2.416,12.12,12.18,-0.3946,-0.5377,-0.4572,0.0
29603,296.03,-6.041,1.571,5.327,-0.3946,-0.5377,-0.4573,0.0
29604,296.04,1.611,10.32,4.947,-0.3947,-0.5378,-0.4574,0.0
29605,296.05,4.832,10.77,3.425,-0.3949,-0.5377,-0.4575,0.0
29606,296.06,0.0,5.386,10.27,-0.3951,-0.5377,-0.4576,0.0
29607,296.07,-4.43,8.752,13.7,-0.3953,-0.5377,-0.4578,0.0
29608,296.08,-14.5,0.4488,13.7,-0.3955,-0.5376,-0.4579,0.0
29609,296.09,-11.28,1.571,6.279,-0.3958,-0.5376,-0.458,0.0
29610,296.1,-10.07,-3.815,7.801,-0.396,-0.5376,-0.4582,0.0
29611,296.11,-2.819,-7.855,-1.522,-0.3963,-0.5377,-0.4583,0.0
29612,296.12,8.457,-4.937,14.65,-0.3965,-0.5378,-0.4584,0.0
29613,296.13,27.79,3.815,12.75,-0.3967,-0.5379,-0.4585,0.0
29614,296.14,20.94,-13.69,19.98,-0.3968,-0.5379,-0.4587,0.0
29615,296.15,25.77,-10.77,4.376,-0.397,-0.5379,-0.4587,0.0
29616,296.16,20.94,-12.79,11.23,-0.3971,-0.5379,-0.4588,0.0
29617,296.17,12.89,-13.24,5.898,-0.3972,-0.5379,-0.4589,0.0
29618,296.18,-5.235,-19.97,0.9513,-0.3972,-0.5379,-0.459,0.0
29619,296.19,-14.09,-6.284,10.65,-0.3974,-0.5379,-0.459,0.0
29620,296.2,-14.09,-0.8977,4.376,-0.3974,-0.5378,-0.459,0.0
29621,296.21,-6.846,-1.571,9.323,-0.3975,-0.5378,-0.459,0.0
29622,296.22,-1.611,0.0,6.279,-0.3977,-0.5378,-0.459,0.0
29623,296.23,0.0,0.0,18.08,-0.3978,-0.5378,-0.4589,0.0
29624,296.24,0.0,-10.32,13.13,-0.3978,-0.5378,-0.4589,0.0
29625,296.25,4.43,-5.386,18.65,-0.398,-0.5378,-0.4589,0.0
29626,296.26,4.43,-11.22,4.376,-0.398,-0.5378,-0.4589,0.0
29627,296.27,3.222,-7.855,12.75,-0.398,-0.5378,-0.4589,0.0
29628,296.28,-8.457,-12.12,9.323,-0.398,-0.5378,-0.4589,0.0
29629,296.29,-13.69,-10.77,9.323,-0.398,-0.5378,-0.4589,0.0
29630,296.3,-11.28,0.4488,9.703,-0.398,-0.5379,-0.4589,0.0
29631,296.31,-9.262,7.855,18.08,-0.398,-0.538,-0.4589,0.0
29632,296.32,-11.28,6.733,19.98,-0.398,-0.538,-0.4589,0.0
29633,296.33,-5.235,9.201,23.4,-0.398,-0.5381,-0.4589,0.0
29634,296.34,0.0,6.733,14.08,-0.3982,-0.5381,-0.4588,0.0
29635,296.35,1.611,2.02,22.45,-0.3982,-0.5381,-0.4588,0.0
29636,296.36,9.665,4.488,12.75,-0.3982,-0.5381,-0.4588,0.0
29637,296.37,6.846,-9.201,10.27,-0.3983,-0.5381,-0.4588,0.0
29638,296.38,8.457,-5.386,9.323,-0.3985,-0.5381,-0.4587,0.0
29639,296.39,3.222,-9.201,12.18,-0.3986,-0.5381,-0.4587,0.0
29640,296.4,-4.027,-6.284,18.08,-0.3986,-0.5381,-0.4586,0.0
29641,296.41,-9.665,-8.752,10.65,-0.3987,-0.5382,-0.4586,0.0
29642,296.42,-3.222,0.0,12.18,-0.3987,-0.5382,-0.4586,0.0
29643,296.43,-13.29,-4.937,7.23,-0.3986,-0.5384,-0.4585,0.0
29644,296.44,-12.08,-6.284,4.947,-0.3986,-0.5385,-0.4584,0.0
29645,296.45,-8.457,-10.32,12.18,-0.3986,-0.5385,-0.4583,0.0
29646,296.46,-0.4027,-4.488,10.27,-0.3986,-0.5386,-0.4583,0.0
29647,296.47,3.222,-3.366,16.55,-0.3986,-0.5387,-0.4582,0.0
29648,296.48,-0.4027,-7.406,16.55,-0.3985,-0.5388,-0.4581,0.0
29649,296.49,6.041,-6.284,7.23,-0.3985,-0.5388,-0.458,0.0
29650,296.5,-0.4027,-9.874,9.703,-0.3985,-0.5389,-0.4579,0.0
29651,296.51,2.014,-6.284,3.996,-0.3985,-0.539,-0.4578,0.0
29652,296.52,4.027,-7.855,10.65,-0.3985,-0.539,-0.4577,0.0
29653,296.53,0.8054,-13.69,7.801,-0.3985,-0.5391,-0.4575,0.0
29654,296.54,5.235,-10.32,10.27,-0.3983,-0.5391,-0.4574,0.0
29655,296.55,7.249,-7.855,4.947,-0.3982,-0.5392,-0.4573,0.0
29656,296.56,7.249,-6.284,-3.425,-0.3982,-0.5391,-0.4572,0.0
29657,296.57,2.014,-2.917,7.801,-0.398,-0.5391,-0.4571,0.0
29658,296.58,11.68,0.0,3.996,-0.3979,-0.5392,-0.4569,0.0
29659,296.59,9.665,-1.571,6.849,-0.3978,-0.5393,-0.4567,0.0
29660,296.6,12.89,4.488,0.5708,-0.3977,-0.5393,-0.4566,0.0
29661,296.61,11.68,13.69,0.0,-0.3975,-0.5394,-0.4565,0.0
29662,296.62,13.69,16.16,0.0,-0.3974,-0.5394,-0.4563,0.0
29663,296.63,-6.846,10.32,1.903,-0.3973,-0.5394,-0.4561,0.0
29664,296.64,-14.5,18.18,10.27,-0.3972,-0.5394,-0.456,0.0
29665,296.65,-22.55,8.752,3.996,-0.3972,-0.5395,-0.4558,0.0
29666,296.66,-29.4,1.571,8.372,-0.3973,-0.5395,-0.4556,0.0
29667,296.67,-22.95,3.815,5.898,-0.3974,-0.5396,-0.4554,0.0
29668,296.68,-20.14,2.469,-5.327,-0.3974,-0.5396,-0.4553,0.0
29669,296.69,-9.665,-0.4488,4.376,-0.3974,-0.5397,-0.4552,0.0
29670,296.7,0.0,11.22,4.376,-0.3974,-0.5398,-0.455,0.0
29671,296.71,13.69,12.12,14.08,-0.3974,-0.5399,-0.455,0.0
29672,296.72,13.69,13.69,16.55,-0.3974,-0.5399,-0.455,0.0
29673,296.73,17.72,11.22,3.425,-0.3974,-0.54,-0.4549,0.0
29674,296.74,6.846,9.201,-1.903,-0.3974,-0.5401,-0.4549,0.0
29675,296.75,1.611,3.815,4.376,-0.3974,-0.5402,-0.4548,0.0
29676,296.76,-4.43,-3.366,0.0,-0.3974,-0.5403,-0.4546,0.0
29677,296.77,-10.87,-0.8977,12.75,-0.3973,-0.5404,-0.4545,0.0
29678,296.78,-15.71,0.0,6.279,-0.3973,-0.5406,-0.4544,0.0
29679,296.79,-9.665,-3.815,23.02,-0.3972,-0.5407,-0.4543,0.0
29680,296.8,-8.457,0.0,15.6,-0.3971,-0.5409,-0.4542,0.0
29681,296.81,0.4027,9.201,18.65,-0.397,-0.541,-0.4541,0.0
29682,296.82,3.222,8.752,16.17,-0.3969,-0.5412,-0.4541,0.0
29683,296.83,2.416,15.71,23.02,-0.3968,-0.5412,-0.4541,0.0
29684,296.84,-2.014,16.16,8.752,-0.3967,-0.5413,-0.4542,0.0
29685,296.85,-10.87,16.16,19.98,-0.3966,-0.5414,-0.4542,0.0
29686,296.86,-21.34,8.752,6.279,-0.3966,-0.5415,-0.4542,0.0
29687,296.87,-31.41,1.571,-3.996,-0.3966,-0.5416,-0.4542,0.0
29688,296.88,-22.55,0.4488,2.854,-0.3966,-0.5417,-0.4543,0.0
29689,296.89,-9.665,0.0,-6.849,-0.3966,-0.5419,-0.4544,0.0
29690,296.9,2.819,-2.917,10.27,-0.3966,-0.5422,-0.4544,0.0
29691,296.91,20.54,-0.8977,5.327,-0.3966,-0.5424,-0.4545,0.0
29692,296.92,31.41,5.835,13.13,-0.3965,-0.5427,-0.4545,0.0
29693,296.93,37.45,7.406,0.9513,-0.3965,-0.5429,-0.4545,0.0
29694,296.94,34.23,4.937,-10.27,-0.3966,-0.543,-0.4545,0.0
29695,296.95,20.94,-0.4488,3.425,-0.3966,-0.5432,-0.4544,0.0
29696,296.96,0.0,-8.752,-2.473,-0.3968,-0.5433,-0.4542,0.0
29697,296.97,-12.89,-17.06,-17.12,-0.3969,-0.5433,-0.4541,0.0
29698,296.98,-15.3,-15.71,-12.18,-0.397,-0.5434,-0.4539,0.0
29699,296.99,-20.94,-17.5,1.903,-0.397,-0.5435,-0.4538,0.0
29700,297.0,-15.3,-19.52,1.903,-0.397,-0.5437,-0.4536,0.0
29701,297.01,-2.416,-9.201,14.08,-0.3969,-0.5439,-0.4534,0.0
29702,297.02,7.651,-9.874,17.5,-0.3969,-0.544,-0.4532,0.0
29703,297.03,12.89,-10.77,1.903,-0.3968,-0.5442,-0.4529,0.0
29704,297.04,7.249,-14.59,-4.947,-0.3967,-0.5443,-0.4526,0.0
29705,297.05,6.846,-13.69,-6.279,-0.3966,-0.5445,-0.4523,0.0
29706,297.06,4.832,-11.67,2.854,-0.3965,-0.5446,-0.4521,0.0
29707,297.07,2.416,-8.303,-3.425,-0.3964,-0.5448,-0.4518,0.0
29708,297.08,2.416,0.0,-6.849,-0.3964,-0.545,-0.4515,0.0
29709,297.09,8.859,-0.8977,-11.23,-0.3963,-0.5452,-0.4513,0.0
29710,297.1,18.52,5.386,-12.18,-0.3962,-0.5454,-0.451,0.0
29711,297.11,25.77,12.79,1.522,-0.396,-0.5456,-0.4507,0.0
29712,297.12,28.99,17.5,6.279,-0.3959,-0.5457,-0.4503,0.0
29713,297.13,27.79,28.28,9.323,-0.3957,-0.5459,-0.45,0.0
29714,297.14,23.76,28.28,-1.903,-0.3957,-0.5459,-0.4497,0.0
29715,297.15,19.73,23.34,2.473,-0.3955,-0.5458,-0.4496,0.0
29716,297.16,0.8054,10.77,-21.88,-0.3955,-0.5455,-0.4496,0.0
29717,297.17,-15.3,-9.874,-22.45,-0.3954,-0.5453,-0.4496,0.0
29718,297.18,-30.2,-22.89,-23.02,-0.3953,-0.5451,-0.4496,0.0
29719,297.19,-32.62,-15.71,-11.23,-0.395,-0.5451,-0.4496,0.0
29720,297.2,-33.02,-14.59,-16.17,-0.3946,-0.5452,-0.4496,0.0
29721,297.21,-18.12,-2.917,-6.849,-0.3943,-0.5454,-0.4495,0.0
29722,297.22,6.443,12.12,-0.5708,-0.3939,-0.5456,-0.4494,0.0
29723,297.23,16.91,19.08,11.8,-0.3935,-0.5458,-0.4494,0.0
29724,297.24,38.26,27.38,11.23,-0.3932,-0.5458,-0.4494,0.0
29725,297.25,36.65,24.01,12.75,-0.393,-0.5457,-0.4494,0.0
29726,297.26,18.12,22.89,14.65,-0.3929,-0.5457,-0.4492,0.0
29727,297.27,0.0,15.04,19.98,-0.393,-0.5456,-0.4492,0.0
29728,297.28,-13.69,9.201,14.65,-0.393,-0.5455,-0.4491,0.0
29729,297.29,-19.73,6.733,3.996,-0.3932,-0.5454,-0.449,0.0
29730,297.3,-28.19,-2.02,4.947,-0.3933,-0.5452,-0.4491,0.0
29731,297.31,-18.12,-0.8977,11.23,-0.3933,-0.5451,-0.4494,0.0
29732,297.32,-7.651,-2.917,9.323,-0.3932,-0.5449,-0.4495,0.0
29733,297.33,6.846,6.733,5.898,-0.3931,-0.5448,-0.4497,0.0
29734,297.34,8.457,-3.815,4.376,-0.393,-0.5446,-0.4498,0.0
29735,297.35,6.443,-7.855,4.947,-0.3929,-0.5446,-0.4499,0.0
29736,297.36,9.262,-6.284,1.903,-0.3928,-0.5445,-0.4499,0.0
29737,297.37,-1.611,-9.874,-0.9513,-0.3928,-0.5443,-0.45,0.0
29738,297.38,-7.249,-8.752,-0.9513,-0.3927,-0.5443,-0.45,0.0
29739,297.39,-9.665,-2.02,1.522,-0.3927,-0.5443,-0.45,0.0
29740,297.4,-13.29,-6.284,6.849,-0.3928,-0.5443,-0.45,0.0
29741,297.41,-8.457,-1.571,-5.327,-0.3927,-0.5443,-0.4501,0.0
29742,297.42,-11.28,0.0,-4.947,-0.3928,-0.5443,-0.45,0.0
29743,297.43,-2.416,5.386,-1.903,-0.3927,-0.5444,-0.4501,0.0
29744,297.44,-0.4027,10.32,8.372,-0.3927,-0.5444,-0.45,0.0
29745,297.45,2.819,14.14,14.65,-0.3927,-0.5445,-0.45,0.0
29746,297.46,0.0,10.77,7.801,-0.3927,-0.5445,-0.4499,0.0
29747,297.47,-2.819,6.284,3.996,-0.3928,-0.5446,-0.4498,0.0
29748,297.48,-7.249,5.835,0.0,-0.393,-0.5446,-0.4497,0.0
29749,297.49,-6.041,3.815,3.996,-0.3931,-0.5447,-0.4496,0.0
29750,297.5,-11.28,1.571,-1.522,-0.3932,-0.5447,-0.4495,0.0
29751,297.51,-4.027,0.8977,-10.65,-0.3932,-0.5448,-0.4495,0.0
29752,297.52,4.027,6.733,1.903,-0.3933,-0.5448,-0.4496,0.0
29753,297.53,12.89,13.24,9.703,-0.3932,-0.5448,-0.4497,0.0
29754,297.54,20.14,17.5,8.752,-0.3933,-0.5447,-0.4499,0.0
